ID,Name,Address,Geolocation,Latitude,Longitude,Tags,A tester,Restaurant,Café ,Bistrot,Bar,Bière,Vin,Thaïlandais,Pâtisserie,Ramen,Vietnamien,Street food,Sri Lankais,Pizza,Italien,Mexicain,Méditerranéen,Glace,Fromage,Laotien,Latino,Japonais,Indien,Bistronomique,Espagnol,Gastro,Bouillon,Asiatique,Boulangerie,Brunch,Coréen,Chinois,Cocktail,Crêpe,Burger,Dessert,Libanais,Végé,British,Pub,Brasserie,Nouille,Musique,Vegan,Katsu,Traiteur,Cidre,Grec,Cookie,Marché,Boutique,Description
,Chamboule,"54 Rue Custine, 75018 Paris","https://www.google.com/maps/place/Chamboule+-+Boulangerie+%F0%9F%A5%90%F0%9F%A7%81%F0%9F%A5%96/@48.8896086,2.3440579,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66f0033b098c7:0xb25e5ee4a3ca9958!8m2!3d48.8896086!4d2.3440579!16s%2Fg%2F11wvffv7tg?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8896086,2.3440579,"A tester, Boulangerie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Chantefable,"93 Av. Gambetta, 75020 Paris","https://www.google.com/maps/place/Chantefable/@48.8664556,2.3996062,16z/data=!3m1!4b1!4m6!3m5!1s0x47e66d90470ae865:0x1223c9ef85dd8ad2!8m2!3d48.8664556!4d2.3996062!16s%2Fg%2F1tdltl7m?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8664556,2.3996062,"A tester, Restaurant, Bistrot",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Cherubini,"Corso Garibaldi, 103, 71010 Peschici FG, Italy","https://www.google.com/maps/place/Cherubini/@41.9451554,16.0142198,17z/data=!3m1!4b1!4m6!3m5!1s0x1337b1b80c8f422b:0x36f093903defdcc4!8m2!3d41.9451554!4d16.0142198!16s%2Fg%2F11v3j2cf1y?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",41.9451554,16.0142198,Boulangerie,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Cheval d'Or,"21 Rue de la Villette, 75019 Paris, France",,#N/A,#N/A,"A tester, Ramen, Asiatique",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Cantine asiatique stylée, table en bois longue, style chic et épuré. 
Beaucoup de petit plat japonais (& chinois), venir les gouter à plusie"
,Chez Babo,"8 Rue Marie et Louise, 75010 Paris, France","https://www.google.com/maps/place/Chez+Babo/@48.8720021,2.3643618,17z/data=!4m15!1m8!3m7!1s0x47e66e0a15733273:0x15e86a229377d876!2s8+Rue+Marie+et+Louise,+75010+Paris!3b1!8m2!3d48.8720021!4d2.3669421!16s%2Fg%2F11ltc97jw6!3m5!1s0x47e66e0a1595fc15:0x826ca178575584a0!8m2!3d48.8719659!4d2.3669441!16s%2Fg%2F1w6r7l43!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",48.8720021,2.3643618,"A tester, Restaurant, Bar, Vin",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Planches fromage bien copieuse et charcuterie + légumes  (pour constituer un diner)
,Chez Carrie,"14 Rue Léopold Bellan, 75002 Paris","https://www.google.com/maps/place/Chez+Carrie/@48.8666409,2.3460472,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66fc2295a5d21:0xc9dd076ccefdc46d!8m2!3d48.8666409!4d2.3460472!16s%2Fg%2F11xz0zs8tl?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8666409,2.3460472,"A tester, Restaurant, Bistrot",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Chez Gaster,"27 Rue Colbert, 37000 Tours","https://www.google.com/maps/place/Chez+Gaster/@47.3954745,0.688078,17z/data=!3m1!4b1!4m6!3m5!1s0x47fcd5b229fdbe01:0xa59cea5736734a2f!8m2!3d47.3954745!4d0.688078!16s%2Fg%2F11fzf7xb4c!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",47.3954745,0.688078,"A tester, Restaurant, Bistrot, Bar, Vin",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Chez Janou,"2 Rue Roger Verlomme, 75003 Paris, France",,#N/A,#N/A,"A tester, Restaurant, Bar",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Chez Jeannette,"47 Rue du Faubourg Saint-Denis, 75010 Paris, France",,#N/A,#N/A,"Restaurant, Bar",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Chez Jules,"100 Bd Fernand Moureaux, 14360 Trouville-sur-Mer","https://www.google.com/maps/place/Chez+Jules/@49.3639858,0.0836245,17z/data=!3m1!4b1!4m6!3m5!1s0x47e1d50bf958929f:0xc8ba301fafdb574b!8m2!3d49.3639858!4d0.0836245!16s%2Fg%2F11l2s5w8bz?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",49.3639858,0.0836245,"A tester, Crêpe",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Chez Magda,"5 Av. Jean Jaurès, 75019 Paris","https://www.google.com/maps/place/Chez+Magda/@48.8833553,2.3714377,16z/data=!3m1!4b1!4m6!3m5!1s0x47e66dd87e9d6733:0xb3ae2ab255d4a3ea!8m2!3d48.8833553!4d2.3714377!16s%2Fg%2F11fsmvfgsx?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8833553,2.3714377,"A tester, Restaurant",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Chez Mamane,"27 Rue des cinq Diamants, 75013 Paris, France",,#N/A,#N/A,"A tester, Restaurant",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Meilleur couscous de Paris : semoule fine, bouillon..
Ancienne cantine de Coluche
Couscous à partir 9€, poulet 11€ 
Pâtisserie orientale 3€"
,Chez Minnà,"20 Rue d'Hauteville, Paris 75010",,#N/A,#N/A,"A tester, Restaurant, Cocktail",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Petit restaurant corse, ambiance bois artisanal classe
cocktail
plat 18-23€ tagliata, poule..
dessert 8-12€ brioche perdue caramel noisette"
,Chez Popeille,"15 Rue de Charonne, 75011 Paris, France",,#N/A,#N/A,"Bar, Cocktail",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Terasse sympa, mojito 5€ en happy hour et autres cocktails originaux
Restaurant avec raviole cher (15€) mais ça a l'air bien"
,CHEZ RAIMO GLACIER,"59 Boulevard de Reuilly, 75012 Paris, France",,#N/A,#N/A,"A tester, Glace",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institution à Paris pour les glaces Glaces chères mais en salon de thé 
5,9€ la boule
8,6€ les 2 
11,2€ les 3"
,Chez Raoul,"3 Rue Poissonnière, 75002 Paris, France","https://www.google.com/maps/place/Chez+Raoul/@48.8685832,2.3450553,17z/data=!3m1!5s0x47e66e17ad7fab43:0x3008c5320869014b!4m15!1m8!3m7!1s0x47e66e17b27f3f25:0x87b68245066763c9!2s3+Rue+Poissonni%C3%A8re,+75002+Paris!3b1!8m2!3d48.8685832!4d2.3476356!16s%2Fg%2F11c3rs39gw!3m5!1s0x47e66fe8ecc67429:0x9c2f8241bdbc3dc7!8m2!3d48.868632!4d2.3476542!16s%2Fg%2F11s7lvnlw9!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",48.8685832,2.3450553,"A tester, Restaurant, Bar, Bière, Vin, Cocktail, Cidre",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Le bar à bière avec les Raoul, Marcel, Mathilde… bar à cocktails, petits plats à partager"
,Chez Uini's,"8 Rue de la Ferté, 17000 La Rochelle, France","https://www.google.com/maps/place/CHE+UINI'S/@46.1593631,-1.1528744,17z/data=!4m15!1m8!3m7!1s0x480153af23c5a03f:0xa97db5eac720d8a5!2s8+Rue+de+la+Fert%C3%A9,+17000+La+Rochelle!3b1!8m2!3d46.1593631!4d-1.1502941!16s%2Fg%2F11c0vq68d1!3m5!1s0x4801535d3fbd0145:0xd5640ebd8e4ba83d!8m2!3d46.1593631!4d-1.1502941!16s%2Fg%2F11x7m_km_0!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",46.1593631,-1.1528744,"Bar, Bière",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bar a craft beer, hyper sympa. Bar a jeu aussi "
,Chilam Gastrobar,"4 Rue de Brissac, 75004 Paris, France",,#N/A,#N/A,"A tester, Restaurant, Mexicain",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Restaurant à tacos et tapas mexicains
Planchitas à partager: quesadillas, guacamole, pico de gallo, tacos 9-14€ porc mariné/confit de canard"
,ChoCho,"54 Rue de Paradis, 75010 Paris, France","https://www.google.com/maps/place/ChoCho/@48.8757409,2.349255,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66f19facfad7b:0xb66adae24d253ca4!8m2!3d48.8757409!4d2.349255!16s%2Fg%2F11rdc22c_0!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",48.8757409,2.349255,"Restaurant, Gastro",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Chocolatier Sève,"102 Cours Lafayette, 69003 Lyon, France","https://www.google.com/maps/place/Chocolatier+S%C3%A8ve/@45.7614199,4.8364272,14.71z/data=!4m10!1m2!2m1!1sseve+lyon!3m6!1s0x47f4eaf557dd1c59:0x821f64289f510317!8m2!3d45.7632919!4d4.8505976!15sCglzZXZlIGx5b24iA4gBAVoLIglzZXZlIGx5b26SARFjaG9jb2xhdGVfYXJ0aXNhbuABAA!16s%2Fg%2F1vfp2zzj!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",45.7614199,4.8364272,"A tester, Pâtisserie, Boulangerie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pour tester la tarte aux pralines
,Chocolatier Sève,"29 Quai Saint-Antoine, 69002 Lyon, France","https://www.google.com/maps/place/P%C3%A2tisserie+Chocolaterie+S%C3%A8ve+-+Saint-Antoine/@45.7622621,4.8294976,17z/data=!4m15!1m8!3m7!1s0x47f4ea55a7cdab21:0xbbd79a3f3b396d40!2s29+Quai+Saint-Antoine,+69002+Lyon!3b1!8m2!3d45.7622621!4d4.8320779!16s%2Fg%2F11nntq7ffx!3m5!1s0x47f4ea55a7af5231:0x9df1e32625719a85!8m2!3d45.7622366!4d4.8320565!16s%2Fg%2F1tdbw2py!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",45.7622621,4.8294976,"A tester, Pâtisserie, Boulangerie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pour tester la tarte aux pralines !
,ChoueTte,"87 Rue des Pyrénées, 75020 Paris, France",,#N/A,#N/A,Restaurant,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Petit bistro super bon avec 4 plat 14,5€ 4 entrées 8€ et 4 desserts. Menu plat dessert 15€. Carte qui change tout les 3 jours. Entrée ceviche de gambas avec des fraises super bon, plat : echine de porc blé et légumes pas mal, rigatoni aux épinards. Desserts moins fou"
,Christophe Louie,"12 Rue Dupetit-Thouars, 75003 Paris","https://www.google.com/maps/place/Christophe+Louie/@48.8654865,2.3619835,16z/data=!3m1!4b1!4m6!3m5!1s0x47e66f028f589301:0x26c0c64484ee19eb!8m2!3d48.8654865!4d2.3619835!16s%2Fg%2F11ty2gm5g4?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8654865,2.3619835,"Pâtisserie, Boulangerie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Ciacco,"Viale Mentana, 91, 43121 Parma PR, Italie",,#N/A,#N/A,"A tester, Italien, Glace",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Glacier italien super, une vingtaine de parfum de glace et sorbet. Tous excellents la figue, la pistache et le limon e basilico (vraiment très bon). Les cornets ne valent pas le coup mais en Italie on prend plutôt les copetta. Prix très raisonnable mais si on veut l’équivalent de 2 belles boules de glace il faut prendre la grande copetta. "
,CIAO ROUE,"3 Rue de Montmorency, 75003 Paris, France",,#N/A,#N/A,"A tester, Pâtisserie, Asiatique",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Cilantro,"65 Rue du Faubourg Poissonnière, 75009 Paris","https://www.google.com/maps/place/Cilantro/@48.8755238,2.3480397,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e3e4e490815:0x87e0660be1565eaa!8m2!3d48.8755238!4d2.3480397!16s%2Fg%2F1td0ftfj?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8755238,2.3480397,"A tester, Restaurant, Street food, Mexicain",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,CinqSens,"114 Rue Saint-Charles, 75015 Paris",,#N/A,#N/A,"A tester, Pâtisserie, Dessert",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pâtisserie (et chocolat et épicerie fine) avec le chef Nicolas Paciello
,Cinque Quarte,"Piazza Vittorio Emanuele II, 1, 76123 Andria BT, Italy","https://www.google.com/maps/place/Cinque+Quarte/@41.2261505,16.2973869,17z/data=!3m1!4b1!4m6!3m5!1s0x1338108027275883:0x66ac35597a1598b7!8m2!3d41.2261505!4d16.2973869!16s%2Fg%2F11c1cbktq2?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",41.2261505,16.2973869,"Restaurant, Bar, Vin",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Circus,63 Rue Galande 75005 Paris France,,#N/A,#N/A,"A tester, Pizza, Boulangerie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Boulangerie artisanale
Pain au levain, farine de seigle.. 
A tester : cinnamon roll !"
